Date&Time,CH3,CH4,CH96,CH98,CH103,CH104,Pulse1,,,,,,,,,,,,
Time,degC,degC,%,kg/h,bar,bar,RPM,,,,,,,,,,,,
29/01/2021 07:29,35.8,10.9,100.03,117.7,17.05,3.694,840,,,,,,,,,,,,
29/01/2021 07:29,35.9,10.8,100.04,117.4,17.028,3.691,840,,,,,,,,,,,,
29/01/2021 07:29,35.9,10.8,100.03,117,17.038,3.684,780,,,,,,,,,,,,
29/01/2021 07:29,35.9,10.7,100.03,116.7,17.03,3.684,840,,,,,,,,,,,,
29/01/2021 07:29,35.9,10.7,100.03,116.5,17.023,3.684,840,,,,,,,,,,,,
29/01/2021 07:29,35.9,10.6,100.03,116.1,17,3.679,780,,,,,,,,,,,,
29/01/2021 07:29,35.9,10.6,100.03,116,16.972,3.676,840,,,,,,,,,,,,
29/01/2021 07:29,35.9,10.6,100.03,115.9,16.972,3.674,840,,,,,,,,,,,,
29/01/2021 07:29,35.9,10.6,100.03,115.7,16.97,3.666,780,,,,,,,,,,,,
29/01/2021 07:29,35.9,10.6,100.03,115.6,16.95,3.661,900,,,,,,,,,,,,
29/01/2021 07:29,35.9,10.6,100.04,115.5,16.92,3.663,780,,,,,,,,,,,,
29/01/2021 07:29,35.9,10.6,100.04,115.5,16.902,3.661,840,,,,,,,,,,,,
29/01/2021 07:29,35.9,10.6,100.04,115.4,16.912,3.658,840,,,,,,,,,,,,
29/01/2021 07:29,35.9,10.6,100.04,115.3,16.91,3.661,780,,,,,,,,,,,,
29/01/2021 07:29,35.9,10.6,100.04,115.2,16.915,3.656,840,,,,,,,,,,,,
29/01/2021 07:29,35.9,10.6,100.04,115.3,16.89,3.651,840,,,,,,,,,,,,
29/01/2021 07:29,35.9,10.5,100.03,115.2,16.855,3.643,780,,,,,,,,,,,,
29/01/2021 07:29,35.9,10.4,100.03,115.1,16.82,3.638,840,,,,,,,,,,,,
29/01/2021 07:29,35.9,10.4,100.04,114.9,16.825,3.643,840,,,,,,,,,,,,
29/01/2021 07:29,35.9,10.4,100.03,114.8,16.817,3.633,780,,,,,,,,,,,,
29/01/2021 07:29,35.9,10.4,100.04,114.6,16.825,3.636,840,,,,,,,,,,,,
29/01/2021 07:29,36,10.4,100.03,114.4,16.82,3.631,840,,,,,,,,,,,,
29/01/2021 07:29,35.9,10.3,100.03,114.2,16.815,3.628,780,,,,,,,,,,,,
29/01/2021 07:29,36,10.3,100.03,114.2,16.82,3.623,840,,,,,,,,,,,,
29/01/2021 07:29,35.9,10.3,100.04,114.1,16.794,3.618,780,,,,,,,,,,,,
29/01/2021 07:29,36,10.3,100.04,114,16.777,3.621,840,,,,,,,,,,,,
29/01/2021 07:29,36,10.4,100.04,113.9,16.774,3.621,840,,,,,,,,,,,,
29/01/2021 07:29,36,10.4,100.04,113.8,16.767,3.618,780,,,,,,,,,,,,
29/01/2021 07:29,36,10.3,100.03,113.7,16.752,3.611,900,,,,,,,,,,,,
29/01/2021 07:29,36,10.3,100.03,113.8,16.759,3.613,840,,,,,,,,,,,,
29/01/2021 07:29,35.9,10.3,100.03,113.8,16.774,3.621,780,,,,,,,,,,,,
29/01/2021 07:29,35.9,10.3,100.03,113.8,16.762,3.616,840,,,,,,,,,,,,
29/01/2021 07:29,35.8,10.2,100.03,113.9,16.734,3.611,840,,,,,,,,,,,,
29/01/2021 07:29,35.8,10.2,100.03,113.9,16.732,3.613,780,,,,,,,,,,,,
29/01/2021 07:29,35.8,10.2,100.03,113.9,16.737,3.613,840,,,,,,,,,,,,
29/01/2021 07:29,35.8,10.3,100.03,113.8,16.712,3.608,840,,,,,,,,,,,,
29/01/2021 07:29,35.9,10.2,100.03,113.8,16.699,3.613,780,,,,,,,,,,,,
29/01/2021 07:29,35.8,10.2,100.03,113.7,16.717,3.608,840,,,,,,,,,,,,
29/01/2021 07:29,35.8,10.2,100.03,113.6,16.707,3.608,780,,,,,,,,,,,,
29/01/2021 07:29,35.9,10.2,100.04,113.7,16.707,3.603,840,,,,,,,,,,,,
29/01/2021 07:29,35.8,10.2,100.04,113.6,16.709,3.601,840,,,,,,,,,,,,
29/01/2021 07:29,35.8,10.2,100.03,113.6,16.694,3.603,780,,,,,,,,,,,,
29/01/2021 07:29,35.8,10.1,100.04,113.6,16.702,3.608,840,,,,,,,,,,,,
29/01/2021 07:30,35.8,10.1,100.03,113.4,16.704,3.598,840,,,,,,,,,,,,
29/01/2021 07:30,35.9,10.2,100.04,113.4,16.709,3.608,780,,,,,,,,,,,,
29/01/2021 07:30,35.8,10.2,100.05,113.3,16.699,3.596,840,,,,,,,,,,,,
29/01/2021 07:30,35.9,10.2,100.03,113.3,16.709,3.598,840,,,,,,,,,,,,
29/01/2021 07:30,35.9,10.1,100.03,113.2,16.709,3.593,840,,,,,,,,,,,,
29/01/2021 07:30,35.9,10.1,100.03,113.2,16.709,3.598,840,,,,,,,,,,,,
29/01/2021 07:30,36,10.2,100.04,113.1,16.699,3.588,840,,,,,,,,,,,,
29/01/2021 07:30,36,10.2,100.03,113.1,16.694,3.596,780,,,,,,,,,,,,
29/01/2021 07:30,36,10.2,100.03,113.1,16.707,3.591,840,,,,,,,,,,,,
29/01/2021 07:30,36,10.2,100.04,113,16.719,3.593,840,,,,,,,,,,,,
29/01/2021 07:30,36,10.2,100.03,112.9,16.717,3.593,840,,,,,,,,,,,,
29/01/2021 07:30,36,10.2,100.03,112.8,16.722,3.603,840,,,,,,,,,,,,
29/01/2021 07:30,36.1,10.2,100.03,112.8,16.752,3.596,780,,,,,,,,,,,,
29/01/2021 07:30,36.1,10.2,100.03,112.7,16.789,3.601,840,,,,,,,,,,,,
29/01/2021 07:30,36.1,10.2,100.03,112.7,16.817,3.608,840,,,,,,,,,,,,
29/01/2021 07:30,36.1,10.2,100.03,112.8,16.794,3.601,780,,,,,,,,,,,,
29/01/2021 07:30,36.1,10.2,100.03,112.8,16.799,3.606,840,,,,,,,,,,,,
29/01/2021 07:30,36.1,10.2,100.04,112.9,16.789,3.603,840,,,,,,,,,,,,
29/01/2021 07:30,36.1,10.1,100.03,112.8,16.779,3.606,780,,,,,,,,,,,,
29/01/2021 07:30,36.2,10.2,100.03,112.7,16.799,3.596,840,,,,,,,,,,,,
29/01/2021 07:30,36.3,10.2,100.03,112.7,16.817,3.606,840,,,,,,,,,,,,
29/01/2021 07:30,36.3,10.2,100.03,112.7,16.812,3.598,780,,,,,,,,,,,,
29/01/2021 07:30,36.4,10.2,100.03,112.7,16.805,3.603,840,,,,,,,,,,,,
29/01/2021 07:30,36.5,10.2,100.04,112.6,16.832,3.601,780,,,,,,,,,,,,
29/01/2021 07:30,36.5,10.2,100.03,112.5,16.83,3.601,840,,,,,,,,,,,,
29/01/2021 07:30,36.5,10.2,100.04,112.5,16.857,3.601,840,,,,,,,,,,,,
29/01/2021 07:30,36.5,10.2,100.02,112.5,16.852,3.593,780,,,,,,,,,,,,
29/01/2021 07:30,36.5,10.2,100.03,112.5,16.852,3.596,840,,,,,,,,,,,,
29/01/2021 07:30,36.5,10.1,100.03,112.5,16.85,3.593,840,,,,,,,,,,,,
29/01/2021 07:30,36.5,10.2,100.03,112.4,16.867,3.601,780,,,,,,,,,,,,
29/01/2021 07:30,36.6,10.2,100.03,112.4,16.89,3.598,840,,,,,,,,,,,,
29/01/2021 07:30,36.6,10.2,100.03,112.4,16.902,3.601,840,,,,,,,,,,,,
29/01/2021 07:30,36.6,10.2,100.03,112.5,16.905,3.601,840,,,,,,,,,,,,
29/01/2021 07:30,36.7,10.2,100.04,112.6,16.922,3.606,900,,,,,,,,,,,,
29/01/2021 07:30,36.8,10.2,100.03,112.6,16.93,3.608,840,,,,,,,,,,,,
29/01/2021 07:30,36.8,10.3,100.03,112.7,16.94,3.608,780,,,,,,,,,,,,
29/01/2021 07:30,36.8,10.2,100.04,112.6,16.962,3.613,840,,,,,,,,,,,,
29/01/2021 07:30,36.8,10.3,100.03,112.7,16.992,3.603,780,,,,,,,,,,,,
29/01/2021 07:30,36.8,10.2,100.03,112.7,17.03,3.613,840,,,,,,,,,,,,
29/01/2021 07:30,36.9,10.3,100.03,112.7,17.02,3.616,840,,,,,,,,,,,,
29/01/2021 07:30,36.9,10.3,100.03,112.7,17.01,3.611,780,,,,,,,,,,,,
29/01/2021 07:30,36.9,10.3,100.03,112.8,17.035,3.613,900,,,,,,,,,,,,
29/01/2021 07:30,37,10.3,100.03,112.8,17.058,3.611,840,,,,,,,,,,,,
29/01/2021 07:30,37,10.3,100.03,112.7,17.08,3.623,780,,,,,,,,,,,,
29/01/2021 07:30,37,10.3,100.03,112.8,17.075,3.623,840,,,,,,,,,,,,
29/01/2021 07:30,37,10.3,100.04,112.7,17.095,3.618,900,,,,,,,,,,,,
29/01/2021 07:30,37.1,10.4,100.04,112.8,17.098,3.621,780,,,,,,,,,,,,
29/01/2021 07:30,37.1,10.4,100.03,112.8,17.103,3.623,840,,,,,,,,,,,,
29/01/2021 07:30,37.1,10.4,100.03,112.8,17.088,3.623,840,,,,,,,,,,,,
29/01/2021 07:30,37.2,10.4,100.03,112.8,17.108,3.618,840,,,,,,,,,,,,
29/01/2021 07:30,37.2,10.3,100.03,112.8,17.103,3.623,840,,,,,,,,,,,,
29/01/2021 07:30,37.3,10.4,100.03,112.8,17.11,3.626,780,,,,,,,,,,,,
29/01/2021 07:30,37.4,10.4,100.03,112.7,17.12,3.618,840,,,,,,,,,,,,
29/01/2021 07:30,37.4,10.4,100.03,112.7,17.138,3.623,840,,,,,,,,,,,,
29/01/2021 07:30,37.4,10.4,100.03,112.6,17.165,3.631,780,,,,,,,,,,,,
29/01/2021 07:30,37.5,10.4,100.03,112.6,17.175,3.633,840,,,,,,,,,,,,
29/01/2021 07:30,37.5,10.4,100.03,112.6,17.19,3.633,840,,,,,,,,,,,,
29/01/2021 07:30,37.6,10.4,100.03,112.7,17.208,3.638,780,,,,,,,,,,,,
29/01/2021 07:30,37.6,10.5,100.03,112.6,17.223,3.641,840,,,,,,,,,,,,
29/01/2021 07:30,37.6,10.4,100.03,112.7,17.226,3.638,840,,,,,,,,,,,,
29/01/2021 07:31,37.7,10.4,100.03,112.6,17.231,3.641,840,,,,,,,,,,,,
29/01/2021 07:31,37.8,10.4,100.03,112.6,17.241,3.638,840,,,,,,,,,,,,
29/01/2021 07:31,37.8,10.4,100.03,112.7,17.261,3.638,780,,,,,,,,,,,,
29/01/2021 07:31,37.9,10.4,100.04,112.7,17.293,3.636,840,,,,,,,,,,,,
29/01/2021 07:31,37.9,10.4,100.03,112.7,17.308,3.641,840,,,,,,,,,,,,
29/01/2021 07:31,37.9,10.5,100.04,112.7,17.318,3.638,780,,,,,,,,,,,,
29/01/2021 07:31,38,10.6,100.04,112.8,17.281,3.641,900,,,,,,,,,,,,
29/01/2021 07:31,38,10.5,100.03,112.8,17.281,3.641,840,,,,,,,,,,,,
29/01/2021 07:31,38,10.6,100.03,112.7,17.293,3.638,780,,,,,,,,,,,,
29/01/2021 07:31,38,10.5,100.02,112.7,17.311,3.641,840,,,,,,,,,,,,
29/01/2021 07:31,38,10.5,100.03,112.7,17.313,3.643,840,,,,,,,,,,,,
29/01/2021 07:31,38,10.5,100.04,112.6,17.308,3.638,780,,,,,,,,,,,,
29/01/2021 07:31,38,10.6,100.03,112.6,17.316,3.643,840,,,,,,,,,,,,
29/01/2021 07:31,38.1,10.6,100.04,112.5,17.346,3.646,840,,,,,,,,,,,,
29/01/2021 07:31,38.1,10.6,100.03,112.5,17.358,3.646,840,,,,,,,,,,,,
29/01/2021 07:31,38,10.6,100.03,112.6,17.361,3.646,840,,,,,,,,,,,,
29/01/2021 07:31,38.1,10.6,100.04,112.7,17.366,3.646,780,,,,,,,,,,,,
29/01/2021 07:31,38,10.6,100.04,112.7,17.381,3.641,840,,,,,,,,,,,,
29/01/2021 07:31,38.1,10.6,100.03,112.7,17.414,3.646,900,,,,,,,,,,,,
29/01/2021 07:31,38.1,10.6,100.04,112.8,17.444,3.658,780,,,,,,,,,,,,
29/01/2021 07:31,38.2,10.6,100.04,112.8,17.451,3.653,840,,,,,,,,,,,,
29/01/2021 07:31,38.2,10.6,100.04,113,17.469,3.651,840,,,,,,,,,,,,
29/01/2021 07:31,38.3,10.6,100.04,113,17.489,3.653,780,,,,,,,,,,,,
29/01/2021 07:31,38.3,10.7,100.03,113.1,17.504,3.656,840,,,,,,,,,,,,
29/01/2021 07:31,38.4,10.6,100.04,113.1,17.519,3.656,840,,,,,,,,,,,,
29/01/2021 07:31,38.4,10.7,100.03,113.2,17.539,3.658,780,,,,,,,,,,,,
29/01/2021 07:31,38.4,10.7,100.03,113.2,17.541,3.663,840,,,,,,,,,,,,
29/01/2021 07:31,38.5,10.7,100.03,113.3,17.546,3.663,780,,,,,,,,,,,,
29/01/2021 07:31,38.5,10.7,100.03,113.4,17.551,3.661,840,,,,,,,,,,,,
29/01/2021 07:31,38.5,10.7,100.04,113.4,17.531,3.674,840,,,,,,,,,,,,
29/01/2021 07:31,38.5,10.8,100.03,113.4,17.536,3.671,780,,,,,,,,,,,,
29/01/2021 07:31,38.6,10.7,100.03,113.4,17.564,3.671,900,,,,,,,,,,,,
29/01/2021 07:31,38.6,10.8,100.04,113.4,17.589,3.666,840,,,,,,,,,,,,
29/01/2021 07:31,38.6,10.8,100.03,113.4,17.604,3.666,780,,,,,,,,,,,,
29/01/2021 07:31,38.7,10.8,100.04,113.5,17.602,3.669,840,,,,,,,,,,,,
29/01/2021 07:31,38.7,10.8,100.04,113.5,17.591,3.671,840,,,,,,,,,,,,
29/01/2021 07:31,38.7,10.8,100.03,113.5,17.596,3.671,840,,,,,,,,,,,,
29/01/2021 07:31,38.8,10.8,100.04,113.5,17.594,3.669,840,,,,,,,,,,,,
29/01/2021 07:31,38.8,10.8,100.03,113.4,17.607,3.681,900,,,,,,,,,,,,
29/01/2021 07:31,38.8,10.8,100.03,113.5,17.654,3.676,780,,,,,,,,,,,,
29/01/2021 07:31,38.9,10.8,100.03,113.5,17.664,3.676,840,,,,,,,,,,,,
29/01/2021 07:31,38.9,10.8,100.04,113.6,17.667,3.679,780,,,,,,,,,,,,
29/01/2021 07:31,38.9,10.9,100.04,113.5,17.652,3.676,840,,,,,,,,,,,,
29/01/2021 07:31,38.9,10.9,100.04,113.5,17.659,3.681,840,,,,,,,,,,,,
29/01/2021 07:31,39,10.8,97.03,113.5,17.667,3.681,780,,,,,,,,,,,,
29/01/2021 07:31,39,10.8,84.05,113.5,17.677,3.676,840,,,,,,,,,,,,
29/01/2021 07:31,39,10.8,78.06,113.4,17.672,3.666,840,,,,,,,,,,,,
29/01/2021 07:31,39,10.8,71.05,113.3,17.694,3.658,780,,,,,,,,,,,,
29/01/2021 07:31,39,10.7,67.87,112.9,17.742,3.641,840,,,,,,,,,,,,
29/01/2021 07:31,39,10.6,63.05,112.3,17.779,3.623,900,,,,,,,,,,,,
29/01/2021 07:31,39,10.4,54.04,111.4,17.842,3.596,780,,,,,,,,,,,,
29/01/2021 07:31,39.1,10.3,58.05,110.3,17.912,3.581,840,,,,,,,,,,,,
29/01/2021 07:31,39.1,10.2,58.04,108.9,18.003,3.573,840,,,,,,,,,,,,
29/01/2021 07:31,39.1,10.1,57.86,107.5,18.113,3.556,840,,,,,,,,,,,,
29/01/2021 07:31,39.1,9.9,57.88,106.1,18.226,3.541,840,,,,,,,,,,,,
29/01/2021 07:31,39.1,9.9,57.89,104.8,18.343,3.528,780,,,,,,,,,,,,
29/01/2021 07:31,39.1,9.8,58.05,103.5,18.464,3.526,840,,,,,,,,,,,,
29/01/2021 07:31,39.1,9.8,58.04,102.5,18.576,3.506,840,,,,,,,,,,,,
29/01/2021 07:31,39.1,9.7,58.01,101.6,18.679,3.503,780,,,,,,,,,,,,
29/01/2021 07:31,39.2,9.7,58,100.8,18.777,3.508,840,,,,,,,,,,,,
29/01/2021 07:32,39.2,9.7,57.97,100.1,18.865,3.518,840,,,,,,,,,,,,
29/01/2021 07:32,39.3,9.8,57.95,99.8,18.967,3.526,780,,,,,,,,,,,,
29/01/2021 07:32,39.3,9.8,57.94,99.7,19.025,3.533,840,,,,,,,,,,,,
29/01/2021 07:32,39.3,9.8,57.94,99.8,19.123,3.536,840,,,,,,,,,,,,
29/01/2021 07:32,39.4,9.9,57.92,100.1,19.193,3.546,840,,,,,,,,,,,,
29/01/2021 07:32,39.4,10,57.93,100.5,19.266,3.551,840,,,,,,,,,,,,
29/01/2021 07:32,39.3,10,57.94,100.9,19.361,3.558,840,,,,,,,,,,,,
29/01/2021 07:32,39.4,10.1,57.93,101.4,19.419,3.571,840,,,,,,,,,,,,
29/01/2021 07:32,39.4,10.2,57.94,102,19.464,3.573,840,,,,,,,,,,,,
29/01/2021 07:32,39.3,10.2,57.92,102.5,19.534,3.591,780,,,,,,,,,,,,
29/01/2021 07:32,39.4,10.3,57.93,103,19.591,3.593,840,,,,,,,,,,,,
29/01/2021 07:32,39.4,10.4,57.93,103.5,19.654,3.606,840,,,,,,,,,,,,
29/01/2021 07:32,39.3,10.4,57.92,104.1,19.704,3.623,780,,,,,,,,,,,,
29/01/2021 07:32,39.3,10.5,57.94,104.7,19.729,3.626,840,,,,,,,,,,,,
29/01/2021 07:32,39.3,10.6,57.94,105.3,19.772,3.641,780,,,,,,,,,,,,
29/01/2021 07:32,39.4,10.7,57.92,105.9,19.774,3.643,840,,,,,,,,,,,,
29/01/2021 07:32,39.4,10.7,57.94,106.3,19.807,3.651,840,,,,,,,,,,,,
29/01/2021 07:32,39.4,10.8,57.94,106.7,19.852,3.663,780,,,,,,,,,,,,
29/01/2021 07:32,39.4,10.8,57.93,107.1,19.907,3.669,840,,,,,,,,,,,,
29/01/2021 07:32,39.4,10.8,57.94,107.5,19.922,3.676,840,,,,,,,,,,,,
29/01/2021 07:32,39.5,10.9,57.93,107.8,19.95,3.679,780,,,,,,,,,,,,
29/01/2021 07:32,39.5,10.9,57.93,108,19.99,3.674,840,,,,,,,,,,,,
29/01/2021 07:32,39.5,10.8,57.94,108.2,19.985,3.679,780,,,,,,,,,,,,
29/01/2021 07:32,39.5,10.9,57.94,108.4,20.05,3.684,840,,,,,,,,,,,,
29/01/2021 07:32,39.5,10.9,57.93,108.5,20.118,3.691,840,,,,,,,,,,,,
29/01/2021 07:32,39.6,10.9,57.95,108.8,20.148,3.689,780,,,,,,,,,,,,
29/01/2021 07:32,39.6,11,57.93,108.9,20.18,3.689,840,,,,,,,,,,,,
29/01/2021 07:32,39.6,11,57.94,109.2,20.206,3.694,840,,,,,,,,,,,,
29/01/2021 07:32,39.7,11,57.94,109.4,20.243,3.696,840,,,,,,,,,,,,
29/01/2021 07:32,39.7,11,57.93,109.7,20.281,3.709,840,,,,,,,,,,,,
29/01/2021 07:32,39.8,11,57.94,109.8,20.286,3.701,900,,,,,,,,,,,,
29/01/2021 07:32,39.8,11,57.94,110,20.283,3.706,780,,,,,,,,,,,,
29/01/2021 07:32,39.9,11.1,57.93,110.2,20.296,3.709,840,,,,,,,,,,,,
29/01/2021 07:32,39.9,11.1,57.93,110.3,20.308,3.706,780,,,,,,,,,,,,
29/01/2021 07:32,40,11.1,57.94,110.3,20.353,3.709,840,,,,,,,,,,,,
29/01/2021 07:32,40,11.2,57.94,110.4,20.391,3.709,840,,,,,,,,,,,,
29/01/2021 07:32,40.1,11.2,57.93,110.4,20.406,3.711,780,,,,,,,,,,,,
29/01/2021 07:32,40.1,11.2,57.95,110.5,20.414,3.716,840,,,,,,,,,,,,
29/01/2021 07:32,40.1,11.2,57.94,110.6,20.393,3.721,840,,,,,,,,,,,,
29/01/2021 07:32,40.2,11.2,57.94,110.6,20.439,3.724,840,,,,,,,,,,,,
29/01/2021 07:32,40.2,11.2,57.94,110.7,20.456,3.721,900,,,,,,,,,,,,
29/01/2021 07:32,40.2,11.2,57.94,110.9,20.459,3.724,780,,,,,,,,,,,,
29/01/2021 07:32,40.2,11.3,57.93,111,20.454,3.724,840,,,,,,,,,,,,
29/01/2021 07:32,40.3,11.2,57.94,111,20.461,3.724,840,,,,,,,,,,,,
29/01/2021 07:32,40.2,11.3,57.94,111.1,20.451,3.724,780,,,,,,,,,,,,
29/01/2021 07:32,40.2,11.3,57.93,111.2,20.459,3.729,840,,,,,,,,,,,,
29/01/2021 07:32,40.2,11.2,57.94,111.1,20.464,3.729,840,,,,,,,,,,,,
29/01/2021 07:32,40.2,11.3,57.94,111.2,20.446,3.726,780,,,,,,,,,,,,
29/01/2021 07:32,40.2,11.3,57.93,111.2,20.464,3.736,840,,,,,,,,,,,,
29/01/2021 07:32,40.2,11.3,57.94,111.3,20.459,3.734,840,,,,,,,,,,,,
29/01/2021 07:32,40.2,11.3,57.94,111.2,20.424,3.734,780,,,,,,,,,,,,
29/01/2021 07:32,40.2,11.3,57.94,111.2,20.391,3.734,840,,,,,,,,,,,,
29/01/2021 07:32,40.2,11.3,57.93,111.2,20.371,3.731,780,,,,,,,,,,,,
29/01/2021 07:32,40.2,11.3,57.94,111.1,20.386,3.736,840,,,,,,,,,,,,
29/01/2021 07:32,40.2,11.3,57.92,111,20.393,3.726,840,,,,,,,,,,,,
29/01/2021 07:32,40.1,11.3,57.93,111,20.459,3.734,780,,,,,,,,,,,,
29/01/2021 07:32,40.1,11.3,57.93,111.1,20.499,3.729,840,,,,,,,,,,,,
29/01/2021 07:32,40.1,11.3,57.94,111.2,20.539,3.724,840,,,,,,,,,,,,
29/01/2021 07:32,40.1,11.2,57.94,111.2,20.539,3.724,780,,,,,,,,,,,,
29/01/2021 07:32,40,11.3,57.94,111.3,20.554,3.729,840,,,,,,,,,,,,
29/01/2021 07:33,40,11.3,57.93,111.3,20.549,3.724,900,,,,,,,,,,,,
29/01/2021 07:33,40,11.2,57.93,111.4,20.536,3.716,840,,,,,,,,,,,,
29/01/2021 07:33,40,11.2,57.94,111.4,20.524,3.716,840,,,,,,,,,,,,
29/01/2021 07:33,39.9,11.2,57.93,111.4,20.546,3.721,780,,,,,,,,,,,,
29/01/2021 07:33,40,11.2,57.92,111.5,20.566,3.721,840,,,,,,,,,,,,
29/01/2021 07:33,40,11.2,57.94,111.5,20.534,3.724,840,,,,,,,,,,,,
29/01/2021 07:33,40,11.2,57.94,111.6,20.516,3.734,780,,,,,,,,,,,,
29/01/2021 07:33,40,11.3,57.94,111.6,20.516,3.731,840,,,,,,,,,,,,
29/01/2021 07:33,40,11.3,57.94,111.5,20.514,3.736,840,,,,,,,,,,,,
29/01/2021 07:33,40,11.3,57.94,111.6,20.531,3.739,780,,,,,,,,,,,,
29/01/2021 07:33,40,11.3,57.93,111.5,20.534,3.736,840,,,,,,,,,,,,
29/01/2021 07:33,39.9,11.2,57.93,111.5,20.534,3.729,780,,,,,,,,,,,,
29/01/2021 07:33,40,11.2,57.94,111.5,20.521,3.729,840,,,,,,,,,,,,
29/01/2021 07:33,39.9,11.2,57.94,111.6,20.509,3.729,840,,,,,,,,,,,,
29/01/2021 07:33,39.9,11.2,57.92,111.6,20.476,3.716,780,,,,,,,,,,,,
29/01/2021 07:33,39.9,11.2,57.94,111.6,20.434,3.714,840,,,,,,,,,,,,
29/01/2021 07:33,39.9,11.2,57.94,111.5,20.411,3.714,840,,,,,,,,,,,,
29/01/2021 07:33,39.9,11.2,57.93,111.5,20.406,3.711,780,,,,,,,,,,,,
29/01/2021 07:33,39.8,11.1,57.94,111.4,20.393,3.716,840,,,,,,,,,,,,
29/01/2021 07:33,39.8,11.1,57.94,111.3,20.388,3.711,780,,,,,,,,,,,,
29/01/2021 07:33,39.6,11.1,57.93,111.3,20.391,3.711,840,,,,,,,,,,,,
29/01/2021 07:33,39.6,11.1,57.94,111.2,20.391,3.721,840,,,,,,,,,,,,
29/01/2021 07:33,39.6,11.2,57.94,111.2,20.434,3.719,780,,,,,,,,,,,,
29/01/2021 07:33,39.6,11.2,57.94,111.2,20.436,3.711,840,,,,,,,,,,,,
29/01/2021 07:33,39.6,11.2,57.94,111.2,20.416,3.719,840,,,,,,,,,,,,
29/01/2021 07:33,39.5,11.2,57.94,111.2,20.396,3.719,780,,,,,,,,,,,,
29/01/2021 07:33,39.5,11.1,57.93,111.2,20.414,3.716,840,,,,,,,,,,,,
29/01/2021 07:33,39.5,11.1,57.94,111.2,20.388,3.721,840,,,,,,,,,,,,
29/01/2021 07:33,39.4,11.2,57.94,111.2,20.383,3.711,780,,,,,,,,,,,,
29/01/2021 07:33,39.4,11.1,57.93,111.2,20.411,3.716,840,,,,,,,,,,,,
29/01/2021 07:33,39.4,11.1,57.93,111.2,20.439,3.711,840,,,,,,,,,,,,
29/01/2021 07:33,39.4,11.1,57.94,111.2,20.431,3.711,900,,,,,,,,,,,,
29/01/2021 07:33,39.4,11.1,57.94,111.3,20.434,3.711,840,,,,,,,,,,,,
29/01/2021 07:33,39.4,11.1,57.94,111.4,20.436,3.711,780,,,,,,,,,,,,
29/01/2021 07:33,39.3,11.1,57.94,111.3,20.421,3.721,840,,,,,,,,,,,,
29/01/2021 07:33,39.3,11.2,57.93,111.3,20.416,3.716,840,,,,,,,,,,,,
29/01/2021 07:33,39.2,11.1,57.93,111.4,20.411,3.709,840,,,,,,,,,,,,
29/01/2021 07:33,39.1,11.1,57.94,111.5,20.404,3.716,840,,,,,,,,,,,,
29/01/2021 07:33,39.2,11.1,57.93,111.5,20.409,3.714,780,,,,,,,,,,,,
29/01/2021 07:33,39.1,11.1,57.94,111.6,20.414,3.716,840,,,,,,,,,,,,
29/01/2021 07:33,39.1,11.1,57.93,111.7,20.406,3.714,840,,,,,,,,,,,,
29/01/2021 07:33,39.1,11.1,57.93,111.7,20.381,3.711,840,,,,,,,,,,,,
29/01/2021 07:33,39.1,11.1,57.94,111.8,20.381,3.709,840,,,,,,,,,,,,
29/01/2021 07:33,39.1,11.1,57.93,111.7,20.353,3.711,840,,,,,,,,,,,,
29/01/2021 07:33,39.1,11.1,57.93,111.7,20.296,3.709,780,,,,,,,,,,,,
29/01/2021 07:33,39.1,11.1,57.94,111.6,20.291,3.711,840,,,,,,,,,,,,
29/01/2021 07:33,39.1,11.1,57.93,111.5,20.248,3.714,780,,,,,,,,,,,,
29/01/2021 07:33,39.2,11.1,57.94,111.5,20.243,3.714,840,,,,,,,,,,,,
29/01/2021 07:33,39.2,11.1,57.94,111.4,20.226,3.714,840,,,,,,,,,,,,
29/01/2021 07:33,39.2,11.1,57.93,111.3,20.218,3.719,780,,,,,,,,,,,,
29/01/2021 07:33,39.2,11.1,57.94,111.3,20.236,3.716,840,,,,,,,,,,,,
29/01/2021 07:33,39.3,11.1,57.94,111.2,20.231,3.711,840,,,,,,,,,,,,
29/01/2021 07:33,39.2,11.1,57.93,111.2,20.221,3.711,780,,,,,,,,,,,,
29/01/2021 07:33,39.2,11.1,57.94,111.2,20.221,3.711,840,,,,,,,,,,,,
29/01/2021 07:33,39.2,11.1,57.94,111.2,20.238,3.714,840,,,,,,,,,,,,
29/01/2021 07:33,39.2,11.1,57.94,111.2,20.223,3.706,780,,,,,,,,,,,,
29/01/2021 07:33,39.3,11.1,57.94,111.2,20.193,3.711,840,,,,,,,,,,,,
29/01/2021 07:33,39.3,11.1,57.94,111.1,20.188,3.709,780,,,,,,,,,,,,
29/01/2021 07:33,39.3,11.1,57.94,111.2,20.233,3.709,840,,,,,,,,,,,,
29/01/2021 07:33,39.3,11.1,57.93,111.1,20.211,3.709,900,,,,,,,,,,,,
29/01/2021 07:34,39.4,11.1,57.94,111.1,20.206,3.709,840,,,,,,,,,,,,
29/01/2021 07:34,39.4,11.1,57.94,111.2,20.213,3.704,840,,,,,,,,,,,,
29/01/2021 07:34,39.4,11.1,57.93,111.1,20.213,3.709,840,,,,,,,,,,,,
